step,horizon,correction_norm
950,3,0.5425670146942139
950,4,0.5096286535263062
950,5,0.5172849893569946
950,6,0.5775105357170105
950,7,0.4163907766342163
950,8,0.5417284369468689
950,9,0.4911643862724304
950,10,0.6824953556060791
960,1,0.22695299983024597
960,2,0.27499455213546753
960,3,0.33897703886032104
960,4,0.31378859281539917
960,5,0.3046368956565857
960,6,0.3277694284915924
960,7,0.28588101267814636
960,8,0.4414452612400055
960,9,0.3532460927963257
960,10,0.3143332302570343
970,1,0.2582721710205078
970,2,0.34786492586135864
970,3,0.3097749650478363
970,4,0.42176756262779236
970,5,0.38992053270339966
970,6,0.33332395553588867
970,7,0.39398834109306335
970,8,0.2815256416797638
970,9,0.2868841886520386
970,10,0.34280166029930115
980,1,0.36858001351356506
980,2,0.25296929478645325
980,3,0.16661472618579865
980,4,0.21091850101947784
980,5,0.26619377732276917
980,6,0.21016310155391693
980,7,0.24216875433921814
980,8,0.27256351709365845
980,9,0.3755359649658203
980,10,0.1875893920660019
990,1,0.34290140867233276
990,2,0.30706897377967834
990,3,0.2208617925643921
990,4,0.18742221593856812
990,5,0.2218593955039978
990,6,0.2047407329082489
990,7,0.22165945172309875
990,8,0.24108995497226715
990,9,0.39597493410110474
990,10,0.24063795804977417
1000,1,0.5187203884124756
1000,2,0.48506706953048706
1000,3,0.4433649778366089
1000,4,0.41031414270401
1000,5,0.3083485960960388
1000,6,0.3512990176677704
1000,7,0.30937108397483826
1000,8,0.22742019593715668
1000,9,0.2853138744831085
1000,10,0.411695659160614
1010,1,0.5167680382728577
1010,2,0.4684387147426605
1010,3,0.4375987946987152
1010,4,0.3962097465991974
1010,5,0.3044717013835907
1010,6,0.35605382919311523
1010,7,0.2814415693283081
1010,8,0.22613121569156647
1010,9,0.2923295795917511
1010,10,0.4165560305118561
1020,1,0.532334566116333
1020,2,0.4029441773891449
1020,3,0.42624005675315857
1020,4,0.44234612584114075
1020,5,0.4648377597332001
1020,6,0.3008922338485718
1020,7,0.3423198163509369
1020,8,0.4086630344390869
1020,9,0.4199714660644531
1020,10,0.3609064519405365
1030,1,0.5283101797103882
1030,2,0.40329355001449585
1030,3,0.4216668903827667
1030,4,0.43622833490371704
1030,5,0.44165781140327454
1030,6,0.2986382246017456
1030,7,0.3402582108974457
1030,8,0.39440011978149414
1030,9,0.37352654337882996
1030,10,0.3563306927680969
1040,1,0.8094725608825684
1040,2,0.7242923378944397
1040,3,0.7658297419548035
1040,4,0.5329273343086243
1040,5,0.5814967751502991
1040,6,0.5785083770751953
1040,7,0.5987303256988525
1040,8,0.6125615239143372
1040,9,0.64689040184021
1040,10,0.6399538516998291
1050,1,0.5907480120658875
1050,2,0.6338306665420532
1050,3,0.6362500190734863
1050,4,0.8943203687667847
1050,5,0.7183674573898315
1050,6,0.6660600304603577
1050,7,0.8402356505393982
1050,8,0.8388555645942688
1050,9,0.7256925702095032
1050,10,0.6466729044914246
1060,1,0.29420748353004456
1060,2,0.38873156905174255
1060,3,0.31903746724128723
1060,4,0.3631659150123596
1060,5,0.3301885724067688
1060,6,0.2798137068748474
1060,7,0.34368816018104553
1060,8,0.48949676752090454
1060,9,0.40885069966316223
1060,10,0.4419110417366028
1070,1,0.3096386194229126
1070,2,0.39883777499198914
1070,3,0.3970199227333069
1070,4,0.3297523260116577
1070,5,0.4155712425708771
1070,6,0.20621074736118317
1070,7,0.32833725214004517
1070,8,0.41900694370269775
1070,9,0.30963680148124695
1070,10,0.39712223410606384
1080,1,0.6649684906005859
1080,2,0.6921073198318481
1080,3,0.8904576301574707
1080,4,0.7876655459403992
1080,5,0.7892554402351379
1080,6,0.7546350359916687
1080,7,0.7410707473754883
1080,8,0.7644026875495911
1080,9,0.6624727845191956
1080,10,0.6891498565673828
1090,1,0.70273357629776
1090,2,0.7050751447677612
1090,3,0.9492887854576111
1090,4,0.8116551041603088
1090,5,0.8128150105476379
1090,6,0.7748214602470398
1090,7,0.7450007796287537
