bucket,sample_id,mse
1,7750,0.21210765838623047
3,7760,0.47138622403144836
2,7770,0.5425957441329956
0,7780,0.45722395181655884
3,7790,0.4158146381378174
1,7800,1.145545482635498
0,7810,1.8397260904312134
2,7820,1.486466407775879
1,7830,0.3408309519290924
2,7840,0.3046811819076538
2,7850,0.1270846277475357
0,7860,0.4381943345069885
3,7870,0.3962636888027191
0,7880,0.3056868016719818
3,7890,0.3668292760848999
2,7900,1.1243834495544434
1,7910,0.5682939291000366
3,7920,0.16334538161754608
1,7930,0.17848624289035797
0,7940,0.1533527821302414
3,7950,0.4477696418762207
1,7960,0.6143803596496582
0,7970,0.151513010263443
2,7980,0.16054405272006989
1,7990,0.5598193407058716
2,8000,1.1408827304840088
2,8010,0.3920542001724243
0,8020,0.37578085064888
2,8030,0.2565261423587799
1,8040,0.2017974853515625
0,8050,0.2613326907157898
2,8060,0.17336055636405945
0,8070,0.34569650888442993
3,8080,0.4065067768096924
2,8090,1.1343014240264893
0,8100,1.487342357635498
3,8110,0.4854934513568878
1,8120,0.2765214741230011
0,8130,0.16151753067970276
2,8140,0.2573483884334564
1,8150,0.35222843289375305
3,8160,0.17681223154067993
2,8170,0.24016445875167847
3,8180,0.2594093978404999
2,8190,0.45095744729042053
1,8200,0.24219372868537903
0,8210,0.12555813789367676
1,8220,0.15205639600753784
1,8230,0.14323854446411133
3,8240,0.18454088270664215
2,8250,0.2499796599149704
0,8260,0.1902676224708557
3,8270,0.19512690603733063
1,8280,0.22581441700458527
0,8290,0.25177615880966187
2,8300,0.1755295693874359
1,8310,0.13794173300266266
2,8320,0.09545289725065231
2,8330,0.14967164397239685
0,8340,0.15231765806674957
3,8350,0.1476915031671524
0,8360,0.19241270422935486
3,8370,0.12027713656425476
2,8380,0.3067857623100281
1,8390,0.3961201310157776
3,8400,0.26571938395500183
1,8410,0.3151884973049164
0,8420,0.9728496074676514
3,8430,2.1075079441070557
1,8440,1.5944279432296753
0,8450,0.7622663378715515
2,8460,0.60373455286026
1,8470,1.2895824909210205
2,8480,2.744126558303833
2,8490,0.9036483764648438
0,8500,0.585263192653656
2,8510,1.0147932767868042
1,8520,0.4606871008872986
0,8530,0.7317972183227539
2,8540,0.26898324489593506
0,8550,0.09408890455961227
3,8560,0.49068182706832886
2,8570,1.2544541358947754
0,8580,1.825638771057129
3,8590,0.6340752840042114
1,8600,0.6168053150177002
0,8610,0.6659597158432007
2,8620,0.2500852048397064
1,8630,0.28720781207084656
3,8640,0.17758074402809143
2,8650,0.26199865341186523
3,8660,0.46763065457344055
2,8670,1.3630739450454712
1,8680,0.6653178334236145
0,8690,0.17136791348457336
1,8700,0.17510847747325897
1,8710,0.12021709978580475
3,8720,0.27000319957733154
2,8730,0.3037835955619812
0,8740,0.15834222733974457
3,8750,0.11552216112613678
1,8760,0.3588627278804779
0,8770,0.8044183254241943
2,8780,0.453317791223526
1,8790,0.17941127717494965
2,8800,0.30230358242988586
2,8810,0.26947808265686035
0,8820,0.4869858920574188
3,8830,0.4716368317604065
0,8840,0.1814989149570465
3,8850,0.187128946185112
2,8860,0.7273991703987122
1,8870,0.2301892638206482
3,8880,0.23952716588974
1,8890,0.04455917701125145
0,8900,0.2511267066001892
3,8910,0.40051206946372986
1,8920,0.31440991163253784
0,8930,0.13952094316482544
2,8940,0.2177191525697708
1,8950,0.41183963418006897
2,8960,0.5094473958015442
2,8970,0.5583227872848511
0,8980,0.20493151247501373
2,8990,0.10017485171556473
1,9000,0.25013014674186707
0,9010,0.17908847332000732
2,9020,0.08173418045043945
0,9030,0.130710631608963
3,9040,0.17854191362857819
2,9050,0.8035595417022705
0,9060,0.6920754909515381
3,9070,0.183051198720932
1,9080,0.1450478434562683
0,9090,0.12682309746742249
2,9100,0.46425366401672363
1,9110,0.7977463006973267
3,9120,0.22218768298625946
2,9130,0.22672581672668457
3,9140,0.3005831837654114
2,9150,0.605266273021698
1,9160,0.3127703070640564
0,9170,0.4393547773361206
1,9180,0.15204057097434998
1,9190,0.3090977668762207
3,9200,0.3373623192310333
2,9210,0.17376013100147247
0,9220,0.20548537373542786
3,9230,0.21754446625709534
1,9240,0.4689329266548157
0,9250,1.1973694562911987
2,9260,1.5151746273040771
1,9270,0.2976493239402771
2,9280,0.323733925819397
2,9290,0.2378855049610138
0,9300,0.3550751507282257
3,9310,0.3753359019756317
0,9320,0.2102857530117035
3,9330,0.5054073333740234
2,9340,0.4782583713531494
1,9350,0.39112940430641174
3,9360,0.15242034196853638
1,9370,0.11449095606803894
0,9380,0.2311791330575943
3,9390,0.5675361156463623
1,9400,0.5350489020347595
0,9410,0.18077589571475983
2,9420,0.18421268463134766
1,9430,0.4275974631309509
2,9440,0.9009230732917786
2,9450,0.4690060615539551
0,9460,0.3716367483139038
2,9470,0.6682876348495483
1,9480,0.11326412856578827
0,9490,0.34113171696662903
2,9500,0.5457178354263306
0,9510,0.13182567059993744
3,9520,0.5307183861732483
2,9530,0.6552106738090515
0,9540,1.2339026927947998
3,9550,0.7676697969436646
1,9560,0.1760755479335785
0,9570,0.3200790286064148
2,9580,0.22517631947994232
1,9590,0.3613120913505554
3,9600,0.3664073646068573
2,9610,0.16132819652557373
3,9620,0.6708968877792358
2,9630,1.2402032613754272
1,9640,0.6280393600463867
